term,source,date,title,url,verified,snippet
encounter the expense,chroniclingamerica,1800-09-06,"Image 3 of The United States oracle of the day (Portsmouth, N.H.), September 6, 1800",http://www.loc.gov/resource/sn83025544/1800-09-06/ed-1/?sp=3,False,
encounter the expense,chroniclingamerica,1831-06-29,"Image 1 of The Arkansas gazette (Arkansas Post, Ark. Ter.), June 29, 1831",http://www.loc.gov/resource/sn82016482/1831-06-29/ed-1/?sp=1,False,
encounter the expense,chroniclingamerica,1825-02-04,"Image 1 of The National Republican and Ohio political register (Cincinnati [Ohio]), February 4, 1825",http://www.loc.gov/resource/sn84031604/1825-02-04/ed-1/?sp=1,False,
encounter the expense,chroniclingamerica,1825-03-10,"Image 3 of Daily national intelligencer (Washington City [D.C.]), March 10, 1825",http://www.loc.gov/resource/sn83026172/1825-03-10/ed-1/?sp=3,False,
encounter the expense,chroniclingamerica,1824-03-30,"Image 2 of The National Republican and Ohio political register (Cincinnati [Ohio]), March 30, 1824",http://www.loc.gov/resource/sn84031604/1824-03-30/ed-1/?sp=2,False,
encounter the expense,chroniclingamerica,1828-02-23,"Image 3 of Daily national intelligencer (Washington City [D.C.]), February 23, 1828",http://www.loc.gov/resource/sn83026172/1828-02-23/ed-1/?sp=3,False,
encounter the expense,chroniclingamerica,1826-05-13,"Image 2 of New-Hampshire statesman and Concord register (Concord, N.H.), May 13, 1826",http://www.loc.gov/resource/sn84022929/1826-05-13/ed-1/?sp=2,False,
encounter the expense,chroniclingamerica,1824-08-03,"Image 1 of Constitutional Whig (Richmond, Va.), August 3, 1824",http://www.loc.gov/resource/sn83045110/1824-08-03/ed-1/?sp=1,False,
encounter the expense,chroniclingamerica,1821-07-03,"Image 1 of Richmond enquirer (Richmond, Va.), July 3, 1821",http://www.loc.gov/resource/sn84024735/1821-07-03/ed-1/?sp=1,False,
encounter the expense,chroniclingamerica,1826-05-05,"Image 2 of Constitutional Whig (Richmond, Va.), May 5, 1826",http://www.loc.gov/resource/sn83045110/1826-05-05/ed-1/?sp=2,False,
personating,chroniclingamerica,1813-09-29,"Image 1 of Winchester gazette (Winchester, Va.), September 29, 1813",http://www.loc.gov/resource/sn84025997/1813-09-29/ed-1/?sp=1,False,
personating,chroniclingamerica,1813-04-23,"Image 4 of Freeman's chronicle (Franklinton, Ohio), April 23, 1813",http://www.loc.gov/resource/sn85026383/1813-04-23/ed-1/?sp=4,True,"een order\ned out to seize suspected\nblacks.\nEight negroes had\nbeen condemned to be\nhanged in Matthews\ncounty, for personating\nEnglishman n the night,\nand robbed a Mr. John\nRipely.\nWe learn from capt.\neems that the British\nhad landed on Hog"
personating,chroniclingamerica,1825-10-15,"Image 3 of The ladies' garland (Harpers-Ferry, Va. [W. Va.]), October 15, 1825",http://www.loc.gov/resource/sn85059803/1825-10-15/ed-1/?sp=3,True,"al, Drury Lane. About this pe\nriod women were taught to act their part\nin plays which had hitherto been acted by\nmen personating women, but that acting\ncould neither be natural nor excellent.\u2014\nThere are several traits peculiar to the\nfemale"
personating,chroniclingamerica,1829-01-17,"Image 6 of The Delaware register, or, Farmers', manufacturers' & mechanics' advocate (Wilmington, Del.), January 17, 1829",http://www.loc.gov/resource/sn84020593/1829-01-17/ed-1/?sp=6,True,"yonet, and killing him on the spot; he then mounted\ntlie horse of his adversary, escaped through the British ranks\nby personating a tory; fell in with his commanding officer,\nwho was exhausted by fatigue, and mounted him on the cap\ntured horse, wh"
personating,chroniclingamerica,1813-06-21,"Image 3 of The Alexandria herald (Alexandria [Va.]), June 21, 1813",http://www.loc.gov/resource/sn84024513/1813-06-21/ed-1/?sp=3,False,
personating,chroniclingamerica,1813-04-13,"Image 3 of Constitutionalist and weekly magazine (Exeter, N.H.), April 13, 1813",http://www.loc.gov/resource/sn83025520/1813-04-13/ed-1/?sp=3,True,"nd they are now confined in Williams\nburg jail. Eight negroes had been\ncondemned to be hanged in Matthews\nCounty for personating Englishmen ip\nthe night and ^robbing a ,Mr. John\nRipley. At Gloucester Court-boose,\nan attempt was made by tty black"
personating,chroniclingamerica,1832-09-07,"Image 2 of Morning star (Limerick, Me.), September 7, 1832",http://www.loc.gov/resource/sn84024361/1832-09-07/ed-1/?sp=2,True,"ot\nthe glory of Jesus Christ. He himself was\nmeek and lowly in heart: so are all his genuine\nfollowers. David, while personating Christ, in\nthe xxii Psalm, calls himself a worm and no\nman. Paul, while speaking of his religious at\ntainments, says"
personating,chroniclingamerica,1813-04-06,"Image 3 of Daily national intelligencer (Washington City [D.C.]), April 6, 1813",http://www.loc.gov/resource/sn83026172/1813-04-06/ed-1/?sp=3,False,
personating,chroniclingamerica,1812-06-25,"Image 2 of Alexandria daily gazette, commercial & political (Alexandria [Va.]), June 25, 1812",http://www.loc.gov/resource/sn84024013/1812-06-25/ed-1/?sp=2,True,"ts of American seamen.\nCould an efficient plan bG devised to prevent\nmen of this description from assuming tho\ngarb, personating the character acri claiming\nthe priviledges of Americans, I presume the\ndifficulties which occur in settling the ques"
personating,chroniclingamerica,1832-08-22,"Image 1 of The Arkansas advocate (Little Rock, A.T. [Ark.]), August 22, 1832",http://www.loc.gov/resource/sn87062070/1832-08-22/ed-1/?sp=1,True,"of the\nVondeans of former days. The ad\nventures of the Princess have been\nquite romantic. While another female\n.was personating her, and deluding the\ngovernment agents on board of the Car\nlo Alberto, she landed at Rosas, enter\nforod France bv t"
personating,chroniclingamerica,1816-09-06,"Image 2 of Alexandria gazette, commercial and political (Alexandria [Va.]), September 6, 1816",http://www.loc.gov/resource/sn84024014/1816-09-06/ed-1/?sp=2,True," with respect tu their whole\ncharacter, they will soon be in reality,\nwhat they have so of:eu seemed to be,\nand Irom personating every variety ot\ncharacter, come at last to have none of\ntheir on n. That there are exceptions to\nthis as to every g"
personating,chroniclingamerica,1828-05-20,"Image 3 of Delaware patriot & American watchman (Wilmington, Del.), May 20, 1828",http://www.loc.gov/resource/sn82014393/1828-05-20/ed-1/?sp=3,False,
personating,chroniclingamerica,1813-10-05,"Image 3 of Kentucky gazette ([Lexington, Ky.]), October 5, 1813",http://www.loc.gov/resource/sn82014783/1813-10-05/ed-1/?sp=3,True,onjomtly set tlie In\nciiy to go on fibore at Slnjo and Newport d'w on ua) so long will that extensive and\niii uniform personating English officer important frontier be subject to hi dopreda\nprocurud supplies of fresh provisions lions\nfee at ho'h p
personating,chroniclingamerica,1823-11-21,"Image 1 of The National Republican and Ohio political register (Cincinnati [Ohio]), November 21, 1823",http://www.loc.gov/resource/sn84031604/1823-11-21/ed-1/?sp=1,True,"\nvy that greatness which has arisen- from\nour institutions, and will perpetuate our\nfame.\nA poor Actor, at Norwich, personating\nGrainger, in the farce of Who\u2019s the Dupe?\non his benefit night, which turned out a\nvery wet evening, and occasi"
personating,chroniclingamerica,1835-06-04,"Image 3 of The New-Hampshire Baptist register (Concord, N.H.), June 4, 1835",http://www.loc.gov/resource/sn84020396/1835-06-04/ed-1/?sp=3,True,"hat does\nthe intelligent American reader think it\nwas? Nothing less significant than a mock\ncourt, in which a figure personating Miss\nReed, was tried, condemned and execu\nted\nThis is truly in character, and shows\nwhat foreign intrigue would acc"
personating,chroniclingamerica,1833-09-19,"Image 1 of Morning star (Limerick, Me.), September 19, 1833",http://www.loc.gov/resource/sn84024361/1833-09-19/ed-1/?sp=1,True,"ds, impowered by\nhim, to sit for him in his stead, during his\nahsence; to liold forth the Majesty of his\npresence by personating him, represent\ning his authority, exhibiting his glory in\u2019\nhis dignity, his mercy, his purity and his\nseverity;"
personating,chroniclingamerica,1821-11-29,"Image 2 of Alexandria gazette & daily advertiser (Alexandria [Va.]), November 29, 1821",http://www.loc.gov/resource/sn83026170/1821-11-29/ed-1/?sp=2,True,"e money. The old won-ar., ia\na state of great trepidation, s if enter)\nAway they hobbled up street, ana\ndefender, by personating the porter, fo-jn)\nno difficulty in exchanging the receipt im\npounds sterling. Strange and almoit\nyncredible as it m"
personating,chroniclingamerica,1826-04-06,"Image 4 of Phenix gazette (Alexandria [D.C.]), April 6, 1826",http://www.loc.gov/resource/sn85025006/1826-04-06/ed-1/?sp=4,True," C. letters of administration on the per\nsonal estate of Isaac Gibson, late of the count) tS.\nforesaid, deceased. All personating cla.n.sagainst\nthe said decedent, are hereby warned to exhibit.iht\nsame to the subscriber* with the vouchers\npassedb"
personating,chroniclingamerica,1813-04-20,"Image 3 of Kentucky gazette ([Lexington, Ky.]), April 20, 1813",http://www.loc.gov/resource/sn82014783/1813-04-20/ed-1/?sp=3,True,d blacks\ni Eight negroes had been condemned to be\nIhe secretary ot war has required the hanged at Matthews county for personating\ngovernor of Pennsylvania to draft and Englishmen in the night and robbing a Mr\norganize 2000 militia 1000 for the de-
personating,chroniclingamerica,1826-09-14,"Image 1 of The Wilmingtonian, and Delaware advertiser (Wilmington, Del.), September 14, 1826",http://www.loc.gov/resource/sn85042523/1826-09-14/ed-1/?sp=1,True,"lly afraid\nto extract from my notes many of the wild\nadventures of Jhis Corsican Rob Roy. Not\nlong since a shepherd, personating him vio\nlated a female peasant. I he chieftain soon\nobtained information of the gross outrage\nthat had been committe"
personating,chroniclingamerica,1829-11-12,"Image 3 of The Rhode-Island Republican (Newport, R.I.), November 12, 1829",http://www.loc.gov/resource/sn83025561/1829-11-12/ed-1/?sp=3,True,"rtainment\nwas Shield\u2019s new play of \u201cEvadne, or the\nStatue,\u201d for the benefit of Mr. Sloman, Mrs\nSloman personating Evadne.\nSnoto.\u2014Snow fell on Saddle Mountain,\nMassachusetta, on the 3d inst. Its white\ntop and sides presented a"
personating,chroniclingamerica,1817-08-26,"Image 3 of Portland gazette, and Maine advertiser (Portland, Me.), August 26, 1817",http://www.loc.gov/resource/sn83016082/1817-08-26/ed-1/?sp=3,True,", where\nhe has two sons settled.\nAt Leeds, Eng. June 2)0, Mr. Cummings, a cel\nebrated veteran performer.\u2014He was personating\nDumont, in the tragedy of Jane Shore, when hav\ning repeated the lines\nBe witness for me, ye celestial hosts,\nSuch m"
personating,chroniclingamerica,1829-02-03,"Image 1 of The New Hampshire gazette (Portsmouth [N.H.]), February 3, 1829",http://www.loc.gov/resource/sn83025588/1829-02-03/ed-1/?sp=1,True,"ayooet, and kiiling him on the spot he then mount\ned the horse of his adversary, escaped through the\nBritish ranks by personating a\u2019 tory; fell in with his\ncommauding officer, who was exhausted by fatigue,\naud wounted him on the captured hors"
personating,chroniclingamerica,1818-05-12,"Image 2 of The Portland gazette (Portland, Me.), May 12, 1818",http://www.loc.gov/resource/sn83016083/1818-05-12/ed-1/?sp=2,False,
personating,chroniclingamerica,1817-02-17,"Image 2 of Daily national intelligencer (Washington City [D.C.]), February 17, 1817",http://www.loc.gov/resource/sn83026172/1817-02-17/ed-1/?sp=2,True," respected war with r. formidable power. Do I\nunderstand the honorable gentlemlui that wc\nare to come into this House personating Justice\nblind-folded, and in all cases to take a view of\npolitical subjects, abstractedly from any bearing\nthey may "
personating,chroniclingamerica,1820-05-13,"Image 2 of Daily national intelligencer (Washington City [D.C.]), May 13, 1820",http://www.loc.gov/resource/sn83026172/1820-05-13/ed-1/?sp=2,True,"shew, to\ncompare myself to old Entellus. It was my in\ntention to represent thee, thou most magnani\nmous champion, as personating that redoub a\nble hero and therefore, if thou hast considered\nthyself the hammered\u201d instead of the hammer\ner, i"
personating,chroniclingamerica,1824-11-26,"Image 2 of Daily national intelligencer (Washington City [D.C.]), November 26, 1824",http://www.loc.gov/resource/sn83026172/1824-11-26/ed-1/?sp=2,True,"ntle\nman who laid on the floor, resting his head on the\nedge of her chair, snoring, and leaving no doubt\nthat he was personating Sampson. All this act\ning represented the first syllable of the French\nword proposed -to be found out, (which I leave"
personating,chroniclingamerica,1833-06-26,"Image 2 of Phenix gazette (Alexandria [D.C.]), June 26, 1833",http://www.loc.gov/resource/sn85025006/1833-06-26/ed-1/?sp=2,False,
personating,chroniclingamerica,1829-01-10,"Image 2 of Phenix gazette (Alexandria [D.C.]), January 10, 1829",http://www.loc.gov/resource/sn85025006/1829-01-10/ed-1/?sp=2,True,"t, and killing him on tht spot; he then\nmounted the horse of his adversary, escape\u2019\nthrough the British ranks by personating a lo\nry; fell in with his commanding officer, who\nwas exhausted by fatigue, and mounted him\non the captured horse, w"
personating,chroniclingamerica,1828-07-12,"Image 2 of Phenix gazette (Alexandria [D.C.]), July 12, 1828",http://www.loc.gov/resource/sn85025006/1828-07-12/ed-1/?sp=2,True,"self rather too much \u201cat home;\u201d for\non the first representation of \u201cLove, Law, and\nPhysic,\u201d after personating Garrow, as a plead\ner, in admirable style, (what is there he does\nnot do admirably?) he must needs take off the\nChie"
personating,chroniclingamerica,1829-01-20,"Image 2 of Lancaster gazette (Lancaster, Mass.), January 20, 1829",http://www.loc.gov/resource/sn83020243/1829-01-20/ed-1/?sp=2,True,"yonet, and\nkilling him on the spot; he then mounted\nthe horse of his adversary, escaped through\nthe British ranks by personating a tory;\nfell in with his commanding officer, who was\nexhausted by fatigue, and mounted him on\nthe captured horse, wh"
personating,chroniclingamerica,1832-07-26,"Image 1 of Herald of the times (Newport, R.I.), July 26, 1832",http://www.loc.gov/resource/sn83021167/1832-07-26/ed-1/?sp=1,True,"lk since his\n'residonce abroad I might swear the jest\n\u2018were laughable. But when itis remem-f\n'bered that he was personating the Ilnvoy\nof the United States at a distinguished\ncourt, his buffooneries, \u2018though they may\nmake the ignorant "
personating,chroniclingamerica,1820-12-29,"Image 2 of The Rhode-Island American, and general advertiser (Providence [R.I.]), December 29, 1820",http://www.loc.gov/resource/sn83025442/1820-12-29/ed-1/?sp=2,True,"\nalive on the subject, and examine In what tem\nper afld note be has constantly talked\u2014wbeth\ner like a statesman personating (hem and ful\nfilling Ms appropriate part, or like the un\ncouth, maudlin, reasou-proof deputy of a radi\ncal meeting, "
personating,chroniclingamerica,1825-11-19,"Image 2 of Daily national intelligencer (Washington City [D.C.]), November 19, 1825",http://www.loc.gov/resource/sn83026172/1825-11-19/ed-1/?sp=2,True,"he\nfollowing anecdote which is told of him is quite\nin character with the Scotch marauder not lung\nsince, a shepherd personating him, violated a fe\nmale peasant. The chieftain soon obtained in\nformation of the gross outrage that had been\ncommitt"
