path,case,what,basis,source
cases/dancing-plague/sources/context/brant_augustana/bra_n006.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n007.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n008.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n009.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n010.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n011.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n012.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n013.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n014.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n015.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n016.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n017.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n018.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n019.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n020.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n021.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n022.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n023.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n024.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n025.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n026.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n027.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n028.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n029.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n030.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n031.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n032.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n033.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n034.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n035.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n036.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n037.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n038.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
cases/dancing-plague/sources/context/brant_augustana/bra_n039.html,dancing-plague,"article, excerpt, catalogue or web page still in copyright","article, excerpt, catalogue or web page still in copyright","Bibliotheca Augustana (Sebastian Brant, Das Narrenschiff): https://www.hs-augsburg.de/~harsch/germanica/Chronologie/15Jh/Brant/bra_intr.html"
